"","STATE","Year","CAUSE","FIRETYPE","SIZECLASS","count"
"22918","Texas",1999,"Human","Support action/Assist fire",0.05,1
"22919","Texas",1999,"Human","Support action/Assist fire",2,2
"22920","Texas",1999,"Human","Support action/Assist fire",22,3
"22921","Texas",1999,"Human","Support action/Assist fire",262.5,1
"22922","Texas",1999,"Human","Support action/Assist fire",NA,2
"22923","Texas",1999,"Human","Unknown",0.05,12
"22924","Texas",1999,"Human","Unknown",2,32
"22925","Texas",1999,"Human","Unknown",22,6
"22926","Texas",1999,"Natural","Active/Suppressed",2,1
"22927","Texas",1999,"Natural","Active/Suppressed",22,2
"22928","Texas",1999,"Natural","Active/Suppressed",80,1
"22929","Texas",1999,"Natural","Active/Suppressed",262.5,1
"22930","Texas",1999,"Natural","Active/Suppressed",1214,1
"22931","Texas",1999,"Natural","Natural out",0.05,7
"22932","Texas",1999,"Natural","Natural out",2,3
"22933","Texas",1999,"Natural","Natural out",22,1
"22934","Texas",1999,"Natural","Natural out",NA,1
"22935","Texas",1999,"Natural","Prescribed fire",0.05,1
"22936","Texas",1999,"Natural","Prescribed fire",22,2
"22937","Texas",1999,"Natural","Unknown",0.05,2
"22938","Texas",1999,"Natural","Unknown",2,1
"22939","Texas",2000,"","Active/Suppressed",2,1
"22940","Texas",2000,"","Active/Suppressed",22,2
"22941","Texas",2000,"","Active/Suppressed",262.5,1
"22942","Texas",2000,"","Support action/Assist fire",NA,113
"22943","Texas",2000,"Human","Active/Suppressed",0.05,20
"22944","Texas",2000,"Human","Active/Suppressed",2,40
"22945","Texas",2000,"Human","Active/Suppressed",22,23
"22946","Texas",2000,"Human","Active/Suppressed",80,14
"22947","Texas",2000,"Human","Active/Suppressed",262.5,16
"22948","Texas",2000,"Human","Active/Suppressed",1214,1
"22949","Texas",2000,"Human","Active/Suppressed",5000,1
"22950","Texas",2000,"Human","Active/Suppressed",NA,1
"22951","Texas",2000,"Human","Natural out",0.05,5
"22952","Texas",2000,"Human","Natural out",2,3
"22953","Texas",2000,"Human","Natural out",22,1
"22954","Texas",2000,"Human","Natural out",80,3
"22955","Texas",2000,"Human","Natural out",262.5,1
"22956","Texas",2000,"Human","Prescribed fire",80,2
"22957","Texas",2000,"Human","Prescribed fire",262.5,3
"22958","Texas",2000,"Human","Support action/Assist fire",0.05,1
"22959","Texas",2000,"Human","Support action/Assist fire",2,10
"22960","Texas",2000,"Human","Support action/Assist fire",22,7
"22961","Texas",2000,"Human","Support action/Assist fire",80,2
"22962","Texas",2000,"Human","Support action/Assist fire",1214,3
"22963","Texas",2000,"Human","Support action/Assist fire",NA,1
"22964","Texas",2000,"Human","Unknown",0.05,12
"22965","Texas",2000,"Human","Unknown",2,32
"22966","Texas",2000,"Human","Unknown",22,12
"22967","Texas",2000,"Human","Unknown",80,1
"22968","Texas",2000,"Human","Unknown",262.5,1
"22969","Texas",2000,"Natural","Active/Suppressed",0.05,7
"22970","Texas",2000,"Natural","Active/Suppressed",2,9
"22971","Texas",2000,"Natural","Active/Suppressed",22,7
"22972","Texas",2000,"Natural","Active/Suppressed",80,2
"22973","Texas",2000,"Natural","Active/Suppressed",262.5,3
"22974","Texas",2000,"Natural","Active/Suppressed",1214,1
"22975","Texas",2000,"Natural","Active/Suppressed",5000,1
"22976","Texas",2000,"Natural","Natural out",0.05,9
"22977","Texas",2000,"Natural","Natural out",2,4
"22978","Texas",2000,"Natural","Natural out",80,1
"22979","Texas",2000,"Natural","Unknown",0.05,3
"22980","Texas",2000,"Natural","Unknown",2,9
"22981","Texas",2000,"Natural","Unknown",22,7
"22982","Texas",2000,"Natural","Unknown",80,1
"22983","Texas",2001,"","Active/Suppressed",0.05,2
"22984","Texas",2001,"","Active/Suppressed",80,1
"22985","Texas",2001,"","Support action/Assist fire",NA,84
"22986","Texas",2001,"Human","Active/Suppressed",0.05,34
"22987","Texas",2001,"Human","Active/Suppressed",2,36
"22988","Texas",2001,"Human","Active/Suppressed",22,19
"22989","Texas",2001,"Human","Active/Suppressed",80,4
"22990","Texas",2001,"Human","Active/Suppressed",262.5,4
"22991","Texas",2001,"Human","Active/Suppressed",1214,2
"22992","Texas",2001,"Human","Active/Suppressed",NA,3
"22993","Texas",2001,"Human","Natural out",0.05,3
"22994","Texas",2001,"Human","Natural out",2,3
"22995","Texas",2001,"Human","Natural out",22,2
"22996","Texas",2001,"Human","Natural out",80,1
"22997","Texas",2001,"Human","Prescribed fire",22,2
"22998","Texas",2001,"Human","Prescribed fire",262.5,2
"22999","Texas",2001,"Human","Prescribed fire",1214,2
"23000","Texas",2001,"Human","Support action/Assist fire",0.05,3
"23001","Texas",2001,"Human","Support action/Assist fire",2,4
"23002","Texas",2001,"Human","Support action/Assist fire",22,6
"23003","Texas",2001,"Human","Support action/Assist fire",80,2
"23004","Texas",2001,"Human","Support action/Assist fire",NA,1
"23005","Texas",2001,"Human","Unknown",0.05,7
"23006","Texas",2001,"Human","Unknown",2,13
"23007","Texas",2001,"Human","Unknown",22,8
"23008","Texas",2001,"Human","Unknown",80,1
"23009","Texas",2001,"Natural","Active/Suppressed",0.05,12
"23010","Texas",2001,"Natural","Active/Suppressed",2,13
"23011","Texas",2001,"Natural","Active/Suppressed",22,1
"23012","Texas",2001,"Natural","Active/Suppressed",80,2
"23013","Texas",2001,"Natural","Active/Suppressed",1214,2
"23014","Texas",2001,"Natural","Natural out",0.05,2
"23015","Texas",2001,"Natural","Natural out",2,6
"23016","Texas",2001,"Natural","Prescribed fire",2,1
"23017","Texas",2002,"","Active/Suppressed",22,2
"23018","Texas",2002,"","Prescribed fire",5000,1
"23019","Texas",2002,"","Support action/Assist fire",262.5,1
"23020","Texas",2002,"","Support action/Assist fire",NA,117
"23021","Texas",2002,"Human","Active/Suppressed",0.05,68
"23022","Texas",2002,"Human","Active/Suppressed",2,95
"23023","Texas",2002,"Human","Active/Suppressed",22,52
"23024","Texas",2002,"Human","Active/Suppressed",80,6
"23025","Texas",2002,"Human","Active/Suppressed",262.5,6
"23026","Texas",2002,"Human","Active/Suppressed",1214,4
"23027","Texas",2002,"Human","Active/Suppressed",NA,4
"23028","Texas",2002,"Human","Natural out",0.05,4
"23029","Texas",2002,"Human","Natural out",2,7
"23030","Texas",2002,"Human","Natural out",22,3
"23031","Texas",2002,"Human","Natural out",NA,1
"23032","Texas",2002,"Human","Prescribed fire",22,1
"23033","Texas",2002,"Human","Prescribed fire",80,4
"23034","Texas",2002,"Human","Prescribed fire",262.5,4
"23035","Texas",2002,"Human","Support action/Assist fire",2,2
"23036","Texas",2002,"Human","Support action/Assist fire",80,2
"23037","Texas",2002,"Human","Unknown",0.05,6
"23038","Texas",2002,"Human","Unknown",2,18
"23039","Texas",2002,"Human","Unknown",22,11
"23040","Texas",2002,"Human","Unknown",80,2
"23041","Texas",2002,"Human","Unknown",1214,1
"23042","Texas",2002,"Natural","Active/Suppressed",0.05,3
"23043","Texas",2002,"Natural","Active/Suppressed",2,6
"23044","Texas",2002,"Natural","Active/Suppressed",22,4
"23045","Texas",2002,"Natural","Active/Suppressed",262.5,1
"23046","Texas",2002,"Natural","Active/Suppressed",1214,2
"23047","Texas",2002,"Natural","Natural out",0.05,17
"23048","Texas",2002,"Natural","Natural out",2,1
"23049","Texas",2002,"Natural","Unknown",0.05,1
"23050","Texas",2002,"Natural","Unknown",2,2
"23051","Texas",2002,"Natural","Unknown",22,1
"23052","Texas",2003,"","Support action/Assist fire",NA,100
"23053","Texas",2003,"Human","Active/Suppressed",0.05,80
"23054","Texas",2003,"Human","Active/Suppressed",2,88
"23055","Texas",2003,"Human","Active/Suppressed",22,18
"23056","Texas",2003,"Human","Active/Suppressed",80,5
"23057","Texas",2003,"Human","Active/Suppressed",262.5,3
"23058","Texas",2003,"Human","Active/Suppressed",1214,1
"23059","Texas",2003,"Human","Active/Suppressed",5000,1
"23060","Texas",2003,"Human","Natural out",0.05,4
"23061","Texas",2003,"Human","Natural out",2,1
"23062","Texas",2003,"Human","Natural out",22,2
"23063","Texas",2003,"Human","Prescribed fire",2,1
"23064","Texas",2003,"Human","Prescribed fire",22,4
"23065","Texas",2003,"Human","Prescribed fire",80,3
"23066","Texas",2003,"Human","Prescribed fire",262.5,1
"23067","Texas",2003,"Human","Prescribed fire",1214,4
"23068","Texas",2003,"Human","Support action/Assist fire",0.05,1
"23069","Texas",2003,"Human","Support action/Assist fire",2,4
"23070","Texas",2003,"Human","Support action/Assist fire",22,1
"23071","Texas",2003,"Human","Support action/Assist fire",80,1
"23072","Texas",2003,"Human","Unknown",0.05,4
"23073","Texas",2003,"Human","Unknown",2,13
"23074","Texas",2003,"Human","Unknown",22,5
"23075","Texas",2003,"Human","Unknown",80,2
"23076","Texas",2003,"Natural","Active/Suppressed",0.05,3
"23077","Texas",2003,"Natural","Active/Suppressed",2,4
"23078","Texas",2003,"Natural","Active/Suppressed",80,3
"23079","Texas",2003,"Natural","Active/Suppressed",262.5,3
"23080","Texas",2003,"Natural","Active/Suppressed",1214,2
"23081","Texas",2003,"Natural","Natural out",0.05,3
"23082","Texas",2003,"Natural","Natural out",22,1
"23083","Texas",2003,"Natural","Natural out",80,1
"23084","Texas",2003,"Natural","Unknown",262.5,1
"23085","Texas",2004,"","Active/Suppressed",2,1
"23086","Texas",2004,"","Active/Suppressed",22,1
"23087","Texas",2004,"","Natural out",262.5,1
"23088","Texas",2004,"","Support action/Assist fire",NA,55
"23089","Texas",2004,"Human","Active/Suppressed",0.05,65
"23090","Texas",2004,"Human","Active/Suppressed",2,142
"23091","Texas",2004,"Human","Active/Suppressed",22,59
"23092","Texas",2004,"Human","Active/Suppressed",80,12
"23093","Texas",2004,"Human","Active/Suppressed",262.5,5
"23094","Texas",2004,"Human","Active/Suppressed",1214,2
"23095","Texas",2004,"Human","Active/Suppressed",5000,1
"23096","Texas",2004,"Human","Active/Suppressed",NA,1
"23097","Texas",2004,"Human","Natural out",0.05,1
"23098","Texas",2004,"Human","Natural out",2,5
"23099","Texas",2004,"Human","Natural out",1214,1
"23100","Texas",2004,"Human","Natural out",NA,1
"23101","Texas",2004,"Human","Prescribed fire",2,1
"23102","Texas",2004,"Human","Prescribed fire",22,3
"23103","Texas",2004,"Human","Prescribed fire",80,1
"23104","Texas",2004,"Human","Prescribed fire",262.5,3
"23105","Texas",2004,"Human","Prescribed fire",1214,3
"23106","Texas",2004,"Human","Support action/Assist fire",0.05,1
"23107","Texas",2004,"Human","Support action/Assist fire",80,1
"23108","Texas",2004,"Human","Unknown",0.05,2
"23109","Texas",2004,"Human","Unknown",2,10
"23110","Texas",2004,"Human","Unknown",22,5
"23111","Texas",2004,"Natural","Active/Suppressed",0.05,5
"23112","Texas",2004,"Natural","Active/Suppressed",2,4
"23113","Texas",2004,"Natural","Active/Suppressed",22,3
"23114","Texas",2004,"Natural","Active/Suppressed",1214,1
"23115","Texas",2004,"Natural","Natural out",0.05,3
"23116","Texas",2004,"Natural","Natural out",2,2
"23117","Texas",2004,"Natural","Support action/Assist fire",22,1
"23118","Texas",2004,"Natural","Unknown",0.05,2
"23119","Texas",2004,"Natural","Unknown",22,2
"23120","Texas",2005,"","Support action/Assist fire",NA,31
"23121","Texas",2005,"Human","Active/Suppressed",0.05,71
"23122","Texas",2005,"Human","Active/Suppressed",2,197
"23123","Texas",2005,"Human","Active/Suppressed",22,72
"23124","Texas",2005,"Human","Active/Suppressed",80,16
"23125","Texas",2005,"Human","Active/Suppressed",262.5,9
"23126","Texas",2005,"Human","Active/Suppressed",1214,5
"23127","Texas",2005,"Human","Active/Suppressed",NA,21
"23128","Texas",2005,"Human","Natural out",0.05,4
"23129","Texas",2005,"Human","Natural out",2,14
"23130","Texas",2005,"Human","Natural out",22,1
"23131","Texas",2005,"Human","Natural out",1214,1
"23132","Texas",2005,"Human","Prescribed fire",22,6
"23133","Texas",2005,"Human","Prescribed fire",80,3
"23134","Texas",2005,"Human","Prescribed fire",262.5,1
"23135","Texas",2005,"Human","Prescribed fire",1214,3
"23136","Texas",2005,"Human","Prescribed fire",5000,1
"23137","Texas",2005,"Human","Support action/Assist fire",0.05,1
"23138","Texas",2005,"Human","Support action/Assist fire",2,3
"23139","Texas",2005,"Human","Support action/Assist fire",22,6
"23140","Texas",2005,"Human","Support action/Assist fire",80,1
"23141","Texas",2005,"Human","Support action/Assist fire",262.5,2
"23142","Texas",2005,"Human","Support action/Assist fire",1214,2
"23143","Texas",2005,"Human","Support action/Assist fire",NA,3
"23144","Texas",2005,"Human","Unknown",0.05,17
"23145","Texas",2005,"Human","Unknown",2,49
"23146","Texas",2005,"Human","Unknown",22,17
"23147","Texas",2005,"Natural","Active/Suppressed",2,4
"23148","Texas",2005,"Natural","Active/Suppressed",22,8
"23149","Texas",2005,"Natural","Active/Suppressed",262.5,9
"23150","Texas",2005,"Natural","Active/Suppressed",1214,6
"23151","Texas",2005,"Natural","Active/Suppressed",5000,1
"23152","Texas",2005,"Natural","Active/Suppressed",NA,3
"23153","Texas",2005,"Natural","Natural out",0.05,6
"23154","Texas",2005,"Natural","Natural out",2,3
"23155","Texas",2005,"Natural","Natural out",22,1
"23156","Texas",2005,"Natural","Natural out",80,1
"23157","Texas",2005,"Natural","Natural out",NA,1
"23158","Texas",2005,"Natural","Support action/Assist fire",0.05,1
"23159","Texas",2005,"Natural","Support action/Assist fire",NA,11
"23160","Texas",2005,"Natural","Unknown",0.05,2
"23161","Texas",2005,"Natural","Unknown",2,2
"23162","Texas",2005,"Natural","Unknown",22,3
"23163","Texas",2005,"Natural","Unknown",80,1
"23164","Texas",2006,"","Natural out",2,1
"23165","Texas",2006,"","Support action/Assist fire",2,1
"23166","Texas",2006,"","Support action/Assist fire",NA,19
"23167","Texas",2006,"Human","Active/Suppressed",0.05,75
"23168","Texas",2006,"Human","Active/Suppressed",2,142
"23169","Texas",2006,"Human","Active/Suppressed",22,43
"23170","Texas",2006,"Human","Active/Suppressed",80,11
"23171","Texas",2006,"Human","Active/Suppressed",262.5,8
"23172","Texas",2006,"Human","Active/Suppressed",1214,2
"23173","Texas",2006,"Human","Active/Suppressed",5000,2
"23174","Texas",2006,"Human","Active/Suppressed",NA,16
"23175","Texas",2006,"Human","Natural out",0.05,11
"23176","Texas",2006,"Human","Natural out",2,6
"23177","Texas",2006,"Human","Natural out",22,1
"23178","Texas",2006,"Human","Prescribed fire",2,1
"23179","Texas",2006,"Human","Prescribed fire",22,3
"23180","Texas",2006,"Human","Prescribed fire",80,3
"23181","Texas",2006,"Human","Prescribed fire",262.5,2
"23182","Texas",2006,"Human","Support action/Assist fire",0.05,3
"23183","Texas",2006,"Human","Support action/Assist fire",22,2
"23184","Texas",2006,"Human","Support action/Assist fire",80,1
"23185","Texas",2006,"Human","Support action/Assist fire",1214,1
"23186","Texas",2006,"Human","Support action/Assist fire",5000,1
"23187","Texas",2006,"Human","Support action/Assist fire",NA,1
"23188","Texas",2006,"Human","Unknown",0.05,17
"23189","Texas",2006,"Human","Unknown",2,39
"23190","Texas",2006,"Human","Unknown",22,29
"23191","Texas",2006,"Human","Unknown",80,3
"23192","Texas",2006,"Human","Unknown",262.5,1
